AQSK01000153.1	Cloacimonetes_bacterium_SCGC_AAA252_E13_SCGC_AAA252_E13_GCA_000402615.1
ASNM01000030.1	Cloacimonetes_bacterium_SCGC_AAA252_G08_SCGC_AAA252_G08_GCA_000404865.1
ASNO01000071.1	Cloacimonetes_bacterium_SCGC_AAA252_I16_SCGC_AAA252_I16_GCA_000404905.1
ASKP01000047.1	Cloacimonetes_bacterium_SCGC_AAA252_L05_SCGC_AAA252_L05_GCA_000397865.1
ASNJ01000011.1	Cloacimonetes_bacterium_SCGC_AAA252_N11_SCGC_AAA252_N11_GCA_000404805.1
LFTR01000080.1	Clostridiales_bacterium_DTU024_GCA_001513425.1
KQ959579.1	Clostridiales_bacterium_KA00274_KA00274_GCA_001552885.1
BAHP02000135.1	Clostridiales_bacterium_VE202_01_VE202_01_GCA_000508865.1
LARA01000010.1	Clostridium_A254_MGS_251_GCA_000980325.1
HF995958.1	Clostridium_CAG_122_GCA_000433155.1
FR881840.1	Clostridium_CAG_230_GCA_000435575.1
FR898174.1	Clostridium_CAG_288_GCA_000437395.1
FR894419.1	Clostridium_CAG_299_GCA_000435655.1
FR899656.1	Clostridium_CAG_411_GCA_000437275.1
FR893542.1	Clostridium_CAG_433_GCA_000433675.1
FR901052.1	Clostridium_CAG_451_GCA_000438295.1
FR889071.1	Clostridium_CAG_508_GCA_000435755.1
FR878801.1	Clostridium_CAG_568_GCA_000434395.1
HF996470.1	Clostridium_CAG_75_GCA_000432555.1
FR891300.1	Clostridium_CAG_964_GCA_000435335.1
LN879464.1	Clostridium_ND2_ND2_GCA_001403635.1
KK211335.1	Clostridium_beijerinckii_HUN142_GCA_000621745.1
LHYW01000008.1	Clostridium_botulinum_LNC5_DC_GCA_001267015.1
KE384148.1	Clostridium_cadaveris_AGR2141_GCA_000424205.1
CP001348.1	Clostridium_cellulolyticum_H10_GCA_000022065.1
KB850956.1	Clostridium_colicanis_209318_GCA_000371465.1
KB850959.1	Clostridium_colicanis_209318_GCA_000371465.1
ABDU01000047.2	Clostridium_perfringens_C_JGS1495_GCA_000171135.1
ABOO01000003.1	Clostridium_perfringens_D_JGS1721_GCA_000172455.1
CP009557.1	Clostridium_perfringens_FORC_003_GCA_001304735.1
KK365998.1	Clostridium_saccharogumia_DSM_17460_GCA_000686665.1
DS562848.1	Clostridium_spiroforme_DSM_1552_GCA_000154805.1
FR896690.1	Collinsella_CAG_289_GCA_000437155.1
LSIQ01000304.1	Comamonadaceae_bacterium_CCH12_A10_CCH12_A10_GCA_001556325.1
LSIU01000713.1	Comamonadaceae_bacterium_CCH4_C5_CCH4_C5_GCA_001556405.1
BBJX01000015.1	Comamonas_granuli_NBRC_101663_GCA_000739995.1
HF994986.1	Coprobacillus_CAG_235_GCA_000432795.1
AWWG01000024	Coprobacter_fastidiosus_NSB1_AWWG01
JTDA01000035.1	Coprobacter_secundus_177_GCA_000803105.1
HF991154.1	Coprococcus_CAG_782_GCA_000433075.1
FP929038.1	Coprococcus_catus_GD_7_GCA_000210555.1
GG662007.1	Coprococcus_comes_ATCC_27758_GCA_000155875.1
FR901603.1	Coraliomargarita_CAG_312_GCA_000438015.1
AWUP01000010.1	Coriobacteriaceae_bacterium_BV3Ac1_BV3Ac1_GCA_000468855.1
KQ959713.1	Coriobacteriales_bacterium_DNF00809_DNF00809_GCA_001552935.1
CP002628.1	Coriobacterium_glomerans_PW2_GCA_000195315.1
KI515719.1	Corynebacterium_KPL1986_KPL1986_GCA_000477975.1
KI515717.1	Corynebacterium_KPL1989_KPL1989_GCA_000477955.1
KI515715.1	Corynebacterium_KPL1995_KPL1995_GCA_000477935.1
KI515712.1	Corynebacterium_KPL1996_KPL1996_GCA_000477915.1
KI515708.1	Corynebacterium_KPL1998_KPL1998_GCA_000477895.1
KI515702.1	Corynebacterium_KPL2004_KPL2004_GCA_000477875.1
GG666993.1	Corynebacterium_accolens_ATCC_49725_GCA_000159115.1
GL397138.1	Corynebacterium_accolens_ATCC_49726_GCA_000146485.1
JZEZ01000050.1	Corynebacterium_argentoratense_CNM_463_05_GCA_000971865.1
JZFA01000005.1	Corynebacterium_argentoratense_CNM_601_08_GCA_000971875.1
JRUB01000005.1	Corynebacterium_camporealensis_CIP_105508_GCA_000766885.1
CP011311.1	Corynebacterium_camporealensis_DSM_44610_GCA_000980815.1
KB903379.1	Corynebacterium_caspium_DSM_44850_GCA_000379705.1
AQUW01000006.1	Corynebacterium_ciconiae_DSM_44920_GCA_000372385.1
JZUJ01000001.1	Corynebacterium_diphtheriae_17801_GCA_000968865.1
CP003207.1	Corynebacterium_diphtheriae_241_GCA_000241895.1
CP003206.1	Corynebacterium_diphtheriae_31A_GCA_000241875.1
AUZO01000025.1	Corynebacterium_diphtheriae_Aberdeen_GCA_000455805.1
CP003209.1	Corynebacterium_diphtheriae_BH8_GCA_000241935.1
CP003210.1	Corynebacterium_diphtheriae_C7_beta_GCA_000255175.1
AUZN01000003.1	Corynebacterium_diphtheriae_DSM_43988_GCA_000455785.1
CP003212.1	Corynebacterium_diphtheriae_HC01_GCA_000255235.1
CP003213.1	Corynebacterium_diphtheriae_HC02_GCA_000255155.1
LN831026.1	Corynebacterium_diphtheriae_NCTC11397_GCA_001457455.1
BX248353.1	Corynebacterium_diphtheriae_NCTC_13129_GCA_000195815.1
CP003217.1	Corynebacterium_diphtheriae_VA01_GCA_000255255.1
JAQN01000001.1	Corynebacterium_diphtheriae_gravis_ISS_4060_GCA_001026805.1
JAQQ01000026.1	Corynebacterium_diphtheriae_gravis_ISS_4749_GCA_001188005.1
AJVH01000029.1	Corynebacterium_diphtheriae_intermedius_NCTC_5011_GCA_000263415.1
JAQO01000001.1	Corynebacterium_diphtheriae_mitis_ISS_3319_GCA_001026825.1
JVKJ01000004.1	Corynebacterium_falsenii_355_CFAL_GCA_001054945.1
CP006841.1	Corynebacterium_lactis_RW2_5_GCA_001274895.1
ACSH02000005.1	Corynebacterium_matruchotii_ATCC_14266_GCA_000175375.1
EQ973329.1	Corynebacterium_matruchotii_ATCC_33806_GCA_000158635.1
LAYQ01000010.1	Corynebacterium_minutissimum_1941_GCA_000988205.1
AVFF01000025.1	Corynebacterium_pseudodiphtheriticum_090104_GCA_000466825.2
CP004353.1	Corynebacterium_vitaeruminis_DSM_20294_GCA_000550805.1
LDJX01000001.1	Croceitalea_dokdonensis_DOKDO_023_GCA_001306415.1
FR896080.1	Cryptobacterium_CAG_338_GCA_000435475.1
BACV01000793.1	Cytophagales_bacterium_B6_B6_GCA_000333295.1
KI912532.1	Dechloromonas_agitata_is5_GCA_000519045.1
LODL01000040.1	Dechloromonas_denitrificans_ATCC_BAA_841_GCA_001551835.1
AYXI01000177.1	Defluviimonas_20V17_20V17_GCA_000687435.1
BBRB01000003.1	Demequina_sediminicola_NBRC_105855_GCA_000975055.1
BCSI01000009.1	Dermabacter_hominis_NBRC_106157_GCA_001570785.1
KI912583.1	Desulfocurvus_vexinensis_DSM_17965_GCA_000519125.1
KE387018.1	Desulfovibrio_cuneatus_DSM_11391_GCA_000430005.1
KI632512.1	Desulfovibrio_termitidis_HI1_GCA_000504305.1
LMEM01000014.1	Devosia_Root436_Root436_GCA_001426345.1
LMGZ01000001.1	Devosia_Root635_Root635_GCA_001427605.1
FR903814.1	Dialister_CAG_588_GCA_000438335.1
HE578926.1	Dielma_fastidiosa_JC118_GCA_000313565.2
CP000830.1	Dinoroseobacter_shibae_DFL_12_DSM_16493_GCA_000018145.1
JH601103.1	Dolosigranulum_pigrum_ATCC_51524_GCA_000245815.1
AUJS01000026.1	Dorea_longicatena_AGR2136_GCA_000424345.1
DS264389.1	Dorea_longicatena_DSM_13814_GCA_000154065.1
CVRU01000036.1	Dysgonomonas_HGC4_HGC4_GCA_001261715.1
BBXL01000034.1	Dysgonomonas_macrotermitis_JCM_19375_GCA_001047035.1
KB890754.1	Echinicola_pacifica_DSM_19836_GCA_000373245.1
AQXL01000054.1	Effusibacillus_pohliae_DSM_22757_GCA_000376225.1
HF988672.1	Eggerthella_CAG_1427_GCA_000431675.1
FR884613.1	Eggerthella_CAG_209_GCA_000436075.1
AP012211.1	Eggerthella_YY7918_YY7918_GCA_000270285.1
LN908986.1	Eggerthellaceae_bacterium_AT8_AT8_GCA_001486445.1
KE383894.1	Eggerthia_catenaformis_OT_569_DSM_20559_GCA_000422605.1
KB899919.1	Elioraea_tepidiphila_DSM_17972_GCA_000378465.1
CP011059.1	Elizabethkingia_BM10_BM10_GCA_000955665.1
CCAC010000024.1	Elizabethkingia_anophelis_Po0527107_GCA_000689515.1
CCAB010000170.1	Elizabethkingia_anophelis_V0378064_GCA_000689455.1
BARD01000007.1	Elizabethkingia_meningoseptica_ATCC_13253_NBRC_12535_GCA_000367325.1
ASAN01000044.1	Elizabethkingia_meningoseptica_ATCC_13253_NBRC_12535_GCA_000401415.1
CP006576.1	Elizabethkingia_meningoseptica_FMS_007_GCA_001011675.1
LNOH01000019.1	Elizabethkingia_meningoseptica_KC1913_GCA_001521755.1
CP001055.1	Elusimicrobium_minutum_Pei191_GCA_000020145.1
KB908299.1	Empedobacter_brevis_NBRC_14943_ATCC_43319_GCA_000382425.1
KB908299.1	Empedobacter_brevis_NBRC_14943_ATCC_43319_GCA_000382425.1
JSYQ01000001.1	Empedobacter_falsenii_282_GCA_000805695.1
CP009498.1	Endomicrobium_proavitum_Rsa215_GCA_001027545.1
JWBQ01000029.1	Enterococcus_1140_ESPC_1140_ESPC_GCA_001053935.1
JVOE01000078.1	Enterococcus_255_ESPC_255_ESPC_GCA_001056095.1
CVRN01000007.1	Enterococcus_AM1_AM1_GCA_001050095.1
BCQJ01000001.1	Enterococcus_canis_NBRC_100695_GCA_001544375.1
BCQJ01000003.1	Enterococcus_canis_NBRC_100695_GCA_001544375.1
LDOW01000003.1	Enterococcus_cecorum_1710s23_GCA_001020435.1
LDOX01000007.1	Enterococcus_cecorum_1711s24_GCA_001020445.1
LDED01000006.1	Enterococcus_cecorum_BB_66_GCA_001021815.1
CP010059.1	Enterococcus_cecorum_CE1_GCA_001318175.1
CP010062.1	Enterococcus_cecorum_CE2_GCA_001318325.1
KB903428.1	Enterococcus_cecorum_DSM_20682_ATCC_43198_GCA_000379745.1
ASWI01000004.1	Enterococcus_cecorum_DSM_20682_ATCC_43198_GCA_000407565.1
KI535314.1	Enterococcus_cecorum_DSM_20682_ATCC_43198_GCA_000492155.1
KB890315.1	Enterococcus_columbae_DSM_7374_ATCC_51263_GCA_000373065.1
KE136349.1	Enterococcus_columbae_DSM_7374_ATCC_51263_GCA_000406925.1
KE136494.1	Enterococcus_columbae_DSM_7374_ATCC_51263_GCA_000407225.1
KE136354.1	Enterococcus_dispar_ATCC_51266_GCA_000406945.1
ASWK01000001.1	Enterococcus_dispar_ATCC_51266_GCA_000407585.1
KE136387.1	Enterococcus_durans_ATCC_6056_GCA_000406985.1
KE136514.1	Enterococcus_durans_ATCC_6056_GCA_000407265.1
AOSM01000052.1	Enterococcus_durans_IPLA_655_GCA_000350465.1
BCQB01000006.1	Enterococcus_durans_NBRC_100479_GCA_001544215.1
KE351278.1	Enterococcus_faecalis_06_MB_S_04_GCA_000415125.1
KE351231.1	Enterococcus_faecalis_06_MB_S_10_GCA_000415105.1
JWBU01000024.1	Enterococcus_faecalis_1138_EFLS_GCA_001052215.1
JWAR01000059.1	Enterococcus_faecalis_1164_EFLS_GCA_001052315.1
JVZS01000034.1	Enterococcus_faecalis_1187_EFLS_GCA_001054015.1
JVSW01000050.1	Enterococcus_faecalis_135_EFLS_GCA_001053495.1
JTKU01000015.1	Enterococcus_faecalis_17_GCA_000788185.1
JTKW01000024.1	Enterococcus_faecalis_19_GCA_000788165.1
KE351752.1	Enterococcus_faecalis_20_SD_W_06_GCA_000415225.1
JVPS01000008.1	Enterococcus_faecalis_213_EFLS_GCA_001055935.1
JVOQ01000054.1	Enterococcus_faecalis_244_EFLS_GCA_001056045.1
JVOF01000028.1	Enterococcus_faecalis_254_EFLS_GCA_001054775.1
JVOC01000025.1	Enterococcus_faecalis_257_EFLS_GCA_001056115.1
JVOB01000064.1	Enterococcus_faecalis_258_rep1_EFLS_GCA_001056125.1
JVOB01000176.1	Enterococcus_faecalis_258_rep1_EFLS_GCA_001056125.1
JVOA01000093.1	Enterococcus_faecalis_258_rep2_EFLS_GCA_001054785.1
JTKX01000037.1	Enterococcus_faecalis_32_GCA_000788255.1
JVJB01000031.1	Enterococcus_faecalis_388_EFLS_GCA_001056555.1
JVIY01000053.1	Enterococcus_faecalis_391_EFLS_GCA_001055025.1
JVIK01000018.1	Enterococcus_faecalis_406_EFLS_GCA_001055055.1
JVCH01000051.1	Enterococcus_faecalis_556_EFLS_GCA_001055355.1
JVBG01000107.1	Enterococcus_faecalis_581_EFLS_GCA_001055395.1
JH805655.1	Enterococcus_faecalis_599_GCA_000293985.2
JVAM01000025.1	Enterococcus_faecalis_601_EFLS_GCA_001057515.1
JVAI01000037.1	Enterococcus_faecalis_606_EFLS_GCA_001055435.1
JVAD01000033.1	Enterococcus_faecalis_610_EFLS_GCA_001055475.1
JUZT01000140.1	Enterococcus_faecalis_621_EFLS_GCA_001057625.1
JUYS01000120.1	Enterococcus_faecalis_647_EFLS_GCA_001057765.1
JUXZ01000078.1	Enterococcus_faecalis_664_rep1_EFLS_GCA_001057835.1
JUXV01000079.1	Enterococcus_faecalis_668_EFLS_GCA_001057865.1
JUXL01000019.1	Enterococcus_faecalis_679_EFLS_GCA_001057915.1
JUWK01000007.1	Enterococcus_faecalis_703_EFLS_GCA_001058015.1
JUOO01000050.1	Enterococcus_faecalis_905_EFLS_GCA_001059345.1
JUNQ01000045.1	Enterococcus_faecalis_920_EFLS_GCA_001075715.1
JUMK01000116.1	Enterococcus_faecalis_948_EFLS_GCA_001059635.1
KB944872.1	Enterococcus_faecalis_ATCC_10100_GCA_000393395.1
KB947428.1	Enterococcus_faecalis_ATCC_27275_GCA_000395245.1
KB947434.1	Enterococcus_faecalis_ATCC_27959_GCA_000395265.1
GG668756.1	Enterococcus_faecalis_ATCC_29200_GCA_000159655.1
KB947319.1	Enterococcus_faecalis_ATCC_29200_GCA_000395015.1
GG670377.1	Enterococcus_faecalis_ATCC_4200_GCA_000157195.1
KI518252.1	Enterococcus_faecalis_BM4539_GCA_000479085.1
CP003726.1	Enterococcus_faecalis_D32_GCA_000281195.1
GG688628.1	Enterococcus_faecalis_D6_GCA_000157455.1
GG692880.1	Enterococcus_faecalis_DS5_GCA_000157235.1
GG692679.1	Enterococcus_faecalis_E1Sol_GCA_000157395.1
KB932356.1	Enterococcus_faecalis_EnGen0058_GCA_000390705.1
KB932382.1	Enterococcus_faecalis_EnGen0060_GCA_000390805.1
KB932402.1	Enterococcus_faecalis_EnGen0071_GCA_000390905.1
KB932405.1	Enterococcus_faecalis_EnGen0072_GCA_000390925.1
KB932363.1	Enterococcus_faecalis_EnGen0073_GCA_000390725.1
KB932347.1	Enterococcus_faecalis_EnGen0074_GCA_000390665.1
KB932353.1	Enterococcus_faecalis_EnGen0075_GCA_000390685.1
KB932343.1	Enterococcus_faecalis_EnGen0076_GCA_000390645.1
KB932367.1	Enterococcus_faecalis_EnGen0078_GCA_000390745.1
KB932378.1	Enterococcus_faecalis_EnGen0079_GCA_000390785.1
KB932372.1	Enterococcus_faecalis_EnGen0080_GCA_000390765.1
KB932386.1	Enterococcus_faecalis_EnGen0081_GCA_000390825.1
KB932390.1	Enterococcus_faecalis_EnGen0082_GCA_000390845.1
KB932394.1	Enterococcus_faecalis_EnGen0083_GCA_000390865.1
KB932400.1	Enterococcus_faecalis_EnGen0084_GCA_000390885.1
KB932562.1	Enterococcus_faecalis_EnGen0086_GCA_000391545.1
KB932483.1	Enterococcus_faecalis_EnGen0093_GCA_000391265.1
KB948391.1	Enterococcus_faecalis_EnGen0198_GCA_000396065.1
KB949667.1	Enterococcus_faecalis_EnGen0232_GCA_000396905.1
KB946664.1	Enterococcus_faecalis_EnGen0249_GCA_000394375.1
KB946670.1	Enterococcus_faecalis_EnGen0250_GCA_000394395.1
KB949589.1	Enterococcus_faecalis_EnGen0253_GCA_000396865.1
KB947325.1	Enterococcus_faecalis_EnGen0279_GCA_000395035.1
KB947307.1	Enterococcus_faecalis_EnGen0282_GCA_000394995.1
KB947403.1	Enterococcus_faecalis_EnGen0284_GCA_000395175.1
KB947461.1	Enterococcus_faecalis_EnGen0285_GCA_000395305.1
KB947438.1	Enterococcus_faecalis_EnGen0289_GCA_000395285.1
KB947485.1	Enterococcus_faecalis_EnGen0290_GCA_000395385.1
KB947300.1	Enterococcus_faecalis_EnGen0291_GCA_000394975.1
KB947418.1	Enterococcus_faecalis_EnGen0293_GCA_000395205.1
KB945024.1	Enterococcus_faecalis_EnGen0326_GCA_000393555.1
KB944969.1	Enterococcus_faecalis_EnGen0327_GCA_000393495.1
KB945011.1	Enterococcus_faecalis_EnGen0329_GCA_000393535.1
KB944998.1	Enterococcus_faecalis_EnGen0331_GCA_000393515.1
KB945028.1	Enterococcus_faecalis_EnGen0334_GCA_000393575.1
KB944694.1	Enterococcus_faecalis_EnGen0342_GCA_000393115.1
KB944585.1	Enterococcus_faecalis_EnGen0346_GCA_000392855.1
KB944615.1	Enterococcus_faecalis_EnGen0348_GCA_000392915.1
KB944673.1	Enterococcus_faecalis_EnGen0352_GCA_000393055.1
KB944726.1	Enterococcus_faecalis_EnGen0355_GCA_000393155.1
KB944758.1	Enterococcus_faecalis_EnGen0356_GCA_000393195.1
KB944824.1	Enterococcus_faecalis_EnGen0360_GCA_000393315.1
KB944601.1	Enterococcus_faecalis_EnGen0362_GCA_000392895.1
KB944632.1	Enterococcus_faecalis_EnGen0363_GCA_000392935.1
KB944657.1	Enterococcus_faecalis_EnGen0364_GCA_000392975.1
KB944688.1	Enterococcus_faecalis_EnGen0365_GCA_000393095.1
KI912926.1	Enterococcus_faecalis_EnGen0400_GCA_000519425.1
KI912939.1	Enterococcus_faecalis_EnGen0401_GCA_000519445.1
KI912957.1	Enterococcus_faecalis_EnGen0402_GCA_000519465.1
KI912960.1	Enterococcus_faecalis_EnGen0403_GCA_000519485.1
KI912967.1	Enterococcus_faecalis_EnGen0404_GCA_000519505.1
KI912975.1	Enterococcus_faecalis_EnGen0405_GCA_000519525.1
KI912980.1	Enterococcus_faecalis_EnGen0406_GCA_000519545.1
KI912988.1	Enterococcus_faecalis_EnGen0407_GCA_000519565.1
KI912991.1	Enterococcus_faecalis_EnGen0408_GCA_000519585.1
KI913002.1	Enterococcus_faecalis_EnGen0410_GCA_000519625.1
KI913011.1	Enterococcus_faecalis_EnGen0412_GCA_000519665.1
KI913016.1	Enterococcus_faecalis_EnGen0413_GCA_000519685.1
KI913020.1	Enterococcus_faecalis_EnGen0414_GCA_000519705.1
KI913025.1	Enterococcus_faecalis_EnGen0415_GCA_000519725.1
KI913051.1	Enterococcus_faecalis_EnGen0418_GCA_000519785.1
KI913055.1	Enterococcus_faecalis_EnGen0419_GCA_000519805.1
KI913060.1	Enterococcus_faecalis_EnGen0420_GCA_000519825.1
KI913061.1	Enterococcus_faecalis_EnGen0421_GCA_000519845.1
KI913083.1	Enterococcus_faecalis_EnGen0423_GCA_000519885.1
KI913085.1	Enterococcus_faecalis_EnGen0424_GCA_000519905.1
KI913093.1	Enterococcus_faecalis_EnGen0426_GCA_000519945.1
KE351559.1	Enterococcus_faecalis_F01966_GCA_000415165.1
AYKK01000045.1	Enterococcus_faecalis_FL2_GCA_000648015.1
GG692670.1	Enterococcus_faecalis_Fly1_GCA_000157415.1
KE350329.1	Enterococcus_faecalis_KI_6_1_110608_1_GCA_000414985.1
AGVN01000041.1	Enterococcus_faecalis_M7_GCA_000320325.1
JPWN01000002.1	Enterococcus_faecalis_NGS_ED_1009_GCA_000739195.1
CP002621.1	Enterococcus_faecalis_OG1RF_GCA_000172575.2
AFHH01000044.1	Enterococcus_faecalis_OG1X_GCA_000320305.1
LKGR01000011.1	Enterococcus_faecalis_P8_1_GCA_001400055.1
LKGS01000057.1	Enterococcus_faecalis_P9_1_GCA_001400065.1
JH804812.1	Enterococcus_faecalis_R508_GCA_000294325.2
KE352766.1	Enterococcus_faecalis_SLO2C_1_GCA_000415445.2
GG688647.1	Enterococcus_faecalis_T11_GCA_000157475.1
GL456502.1	Enterococcus_faecalis_TX0012_GCA_000148245.1
GL454397.1	Enterococcus_faecalis_TX0027_GCA_000147535.1
GL454738.1	Enterococcus_faecalis_TX0031_GCA_000147275.1
GL454504.1	Enterococcus_faecalis_TX0043_GCA_000147515.1
GL455129.1	Enterococcus_faecalis_TX0102_GCA_000147215.1
GL456527.1	Enterococcus_faecalis_TX0470_GCA_000148265.1
GL454585.1	Enterococcus_faecalis_TX1342_GCA_000147475.1
GL884033.1	Enterococcus_faecalis_TX1467_GCA_000205205.1
GL454150.1	Enterococcus_faecalis_TX2137_GCA_000147595.1
GL454710.1	Enterococcus_faecalis_TX4244_GCA_000147295.1
GL454475.1	Enterococcus_faecalis_TX4248_GCA_000147925.1
KE352626.1	Enterococcus_faecalis_VC1B_1_GCA_000415405.1
KE352585.1	Enterococcus_faecalis_WKS_26_18_2_GCA_000415385.2
GG688429.1	Enterococcus_faecalis_X98_GCA_000157515.1
LAEB01000002.1	Enterococcus_faecalis_XJ05_GCA_001263775.1
GG688466.1	Enterococcus_faecium_1_141_733_GCA_000157575.1
GG688551.1	Enterococcus_faecium_1_231_408_GCA_000157615.1
JRUH01000112.1	Enterococcus_faecium_70_61_3_GCA_000767355.1
GG670307.1	Enterococcus_faecium_Com12_GCA_000157635.1
KB029541.1	Enterococcus_faecium_EnGen0002_GCA_000321665.1
KB029692.1	Enterococcus_faecium_EnGen0003_GCA_000321865.1
KB029962.1	Enterococcus_faecium_EnGen0038_GCA_000322225.1
KB029980.1	Enterococcus_faecium_EnGen0047_GCA_000322305.1
KB029967.1	Enterococcus_faecium_EnGen0056_GCA_000322265.1
LDNC01000019.1	Enterococcus_faecium_KACC15700_GCA_001025255.1
LDND01000079.1	Enterococcus_faecium_KACC15711_GCA_001025435.1
LDNE01000086.1	Enterococcus_faecium_KACC15960_GCA_001025245.1
LDNF01000089.1	Enterococcus_faecium_KACC15962_GCA_001025315.1
LDNG01000027.1	Enterococcus_faecium_KACC16076_GCA_001025325.1
LDNH01000072.1	Enterococcus_faecium_KACC16093_GCA_001025335.1
LBIT01000078.1	Enterococcus_faecium_KACC_15689_GCA_001025265.1
ADMM01000076.1	Enterococcus_faecium_PC4_1_GCA_000178235.1
KE352306.1	Enterococcus_faecium_SB2C_2_GCA_000415325.2
GG669058.1	Enterococcus_faecium_TX1330_GCA_000159675.1
JH804738.1	Enterococcus_faecium_TX1337RF_GCA_000294345.2
LGAO01000042.1	Enterococcus_hirae_19m_GCA_001280825.1
CDRF01000227.1	Enterococcus_hirae_1b3B_GCA_000938855.1
CDRM01000126.1	Enterococcus_hirae_1g9A_GCA_000944155.1
CP003504.1	Enterococcus_hirae_ATCC_9790_GCA_000271405.2
KB946228.1	Enterococcus_hirae_ATCC_9790_GCA_000393835.1
ASVZ01000004.1	Enterococcus_hirae_ATCC_9790_GCA_000407425.1
KB932613.1	Enterococcus_hirae_EnGen0127_GCA_000391765.1
JMIG01000013.1	Enterococcus_hirae_INF_E1_GCA_000699565.1
GL622241.1	Enterococcus_italicus_DSM_15952_GCA_000185365.1
AP013036.1	Enterococcus_mundtii_QU_25_GCA_000504125.1
KB946329.1	Enterococcus_phoeniculicola_ATCC_BAA_412_GCA_000394035.1
ASWE01000001.1	Enterococcus_phoeniculicola_ATCC_BAA_412_GCA_000407505.1
BCQF01000039.1	Enterococcus_pseudoavium_NBRC_100491_GCA_001544295.1
KB946282.1	Enterococcus_villorum_ATCC_700913_GCA_000393935.1
KB946285.1	Enterococcus_villorum_ATCC_700913_GCA_000393935.1
KE136488.1	Enterococcus_villorum_ATCC_700913_GCA_000407205.1
KE136489.1	Enterococcus_villorum_ATCC_700913_GCA_000407205.1
KE386755.1	Epilithonimonas_tenax_DSM_16811_GCA_000428485.1
JNJQ01000030.1	Erysipelotrichaceae_bacterium_NK3D112_NK3D112_GCA_000701725.1
KE159568.1	Eubacterium_14_2_14_2_GCA_000403845.2
FR878158.1	Eubacterium_CAG_156_GCA_000434315.1
HF991850.1	Eubacterium_CAG_161_GCA_000432355.1
HF993135.1	Eubacterium_CAG_180_GCA_000432435.1
FR889126.1	Eubacterium_CAG_251_GCA_000436835.1
FR888508.1	Eubacterium_CAG_274_GCA_000432155.1
FR902993.1	Eubacterium_CAG_76_GCA_000437955.1
HF989464.1	Eubacterium_CAG_786_GCA_000432175.1
LBCI01000046.1	Eubacterium_UNK_MGS_25_GCA_000980675.1
LBCJ01000007.1	Eubacterium_UNK_MGS_26_GCA_000980695.1
FR898579.1	Eubacterium_dolichum_CAG_375_GCA_000437615.1
DS483477.1	Eubacterium_dolichum_DSM_3991_GCA_000154285.1
FR878958.1	Eubacterium_eligens_CAG_72_GCA_000434415.1
KI271077.1	Eubacterium_ramulus_ATCC_29099_GCA_000469345.1
FR890966.1	Eubacterium_rectale_CAG_36_GCA_000432235.1
DS264278.1	Eubacterium_ventriosum_ATCC_27560_GCA_000153885.1
GL405246.1	Eubacterium_yurii_margaretiae_ATCC_43715_GCA_000146855.1
JH932292.1	Facklamia_hominis_CCUG_36813_GCA_000301035.1
CP001792.1	Fibrobacter_succinogenes_succinogenes_S85_GCA_000024665.1
CP002158.1	Fibrobacter_succinogenes_succinogenes_S85_GCA_000146505.1
LIUL01000011.1	Fibrobacteria_bacterium_AD111_GCA_001462315.1
LIUG01000107.1	Fibrobacteria_bacterium_GUT221_GCA_001462245.1
CP002390.1	Filifactor_alocis_ATCC_35896_GCA_000163895.2
AECM01000019.1	Finegoldia_magna_ACS_171_V_Col3_GCA_000179495.1
AP008971.1	Finegoldia_magna_ATCC_29328_GCA_000010185.1
AFUI01000017.1	Finegoldia_magna_SY403409CC001050417_GCA_000221585.2
FR882593.1	Firmicutes_bacterium_CAG_145_GCA_000435715.1
HF995203.1	Firmicutes_bacterium_CAG_194_GCA_000432915.1
FR894613.1	Firmicutes_bacterium_CAG_308_GCA_000434715.1
FR899449.1	Firmicutes_bacterium_CAG_321_GCA_000437695.1
FR893373.1	Firmicutes_bacterium_CAG_345_GCA_000433315.1
HF998005.1	Firmicutes_bacterium_CAG_631_GCA_000433015.1
FR895425.1	Firmicutes_bacterium_CAG_882_GCA_000435595.1
KE159700.1	Firmicutes_bacterium_M10_2_M10_2_GCA_000403415.2
LMAJ01000041.1	Flavobacteriaceae_bacterium_CRH_CRH_GCA_001507425.1
AFPK01000062.1	Flavobacteriaceae_bacterium_S85_S85_GCA_000220525.2
LKMZ01000073.1	Flavobacteriaceae_bacterium_T5_Br10_B2g0_GCA_001564225.1
JYGZ01000008.1	Flavobacterium_316_316_GCA_000967805.1
JQMS01000001.1	Flavobacterium_83_83_GCA_000744835.1
AJXL01000006.1	Flavobacterium_ACAM_123_ACAM_123_GCA_000264055.1
AJXL01000142.1	Flavobacterium_ACAM_123_ACAM_123_GCA_000264055.1
BACY01000267.1	Flavobacterium_B17_B17_GCA_000333355.1
AUOT02000116.1	Flavobacterium_JGI_0001001_D01_JGI_0001001_D01_GCA_000464355.2
LLWK01000037.1	Flavobacterium_TAB87_TAB87_GCA_001529295.1
LIYD01000005.1	Flavobacterium_akiainvivens_IK_1_GCA_001278115.1
FQ859183.1	Flavobacterium_branchiophilum_FL_15_GCA_000253275.1
JASY01000007.1	Flavobacterium_chungangense_LMG_26729_GCA_000735715.2
CP013992.1	Flavobacterium_columnare_94_081_GCA_001534645.1
CP013992.1	Flavobacterium_columnare_94_081_GCA_001534645.1
CP003222.2	Flavobacterium_columnare_ATCC_49512_GCA_000240075.2
